age,job,marital,education,default,housing,loan,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,pred_subs,euribor3m,nr.employed
42,blue-collar,married,basic.4y,no,no,no,Campaign-1,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.299,5099.1
30,unemployed,single,university.degree,no,yes,yes,Campaign-3,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.963,5228.1
36,services,married,high.school,unknown,no,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
33,admin.,single,high.school,no,no,yes,Campaign-1,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.962,5228.1
47,management,married,university.degree,no,no,no,Campaign-3,999-Days,0,nonexistent,-1.8,93.075,-47.1,no,1.405,5099.1
33,admin.,married,university.degree,no,yes,no,Campaign-2,999-Days,0,nonexistent,-1.1,94.199,-37.5,yes,0.878,4963.6
30,services,single,basic.9y,no,yes,no,Campaign-3,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.963,5228.1
54,admin.,married,high.school,no,no,no,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.858,5191
47,admin.,married,basic.9y,no,no,no,Campaign-1,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.076,5195.8
32,technician,single,university.degree,no,yes,no,Campaign-1,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.12,5195.8
32,blue-collar,married,basic.9y,no,yes,no,Campaign-2,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.313,5099.1
38,self-employed,married,basic.9y,no,yes,no,Campaign-1,999-Days,2,failure,-1.8,92.893,-46.2,no,1.281,5099.1
38,technician,single,high.school,no,no,no,Campaign-2,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.964,5228.1
38,unknown,married,unknown,no,yes,no,Campaign-10,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.962,5228.1
53,blue-collar,married,high.school,no,yes,no,Campaign-7,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.961,5228.1
26,unemployed,single,basic.9y,no,yes,no,Campaign-3,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
27,blue-collar,married,basic.9y,no,unknown,unknown,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.856,5191
38,admin.,single,university.degree,no,no,no,Campaign-1,999-Days,0,nonexistent,-2.9,92.963,-40.8,no,1.099,5076.2
41,services,married,high.school,unknown,yes,no,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,yes,4.857,5191
39,self-employed,divorced,high.school,no,no,no,Campaign-1,3-Days,1,success,-3.4,92.379,-29.8,yes,0.788,5017.5
48,admin.,divorced,high.school,no,no,no,Campaign-2,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.96,5228.1
32,blue-collar,married,basic.6y,no,yes,no,Campaign-6,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.959,5228.1
35,blue-collar,married,basic.6y,no,no,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
51,blue-collar,married,basic.9y,unknown,yes,no,Campaign-1,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.966,5228.1
35,admin.,single,university.degree,no,yes,no,Campaign-5,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.299,5099.1
60,blue-collar,married,basic.4y,unknown,yes,no,Campaign-4,999-Days,0,nonexistent,-1.8,93.075,-47.1,no,1.405,5099.1
28,admin.,single,university.degree,no,no,yes,Campaign-2,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.963,5228.1
52,management,married,high.school,no,yes,yes,Campaign-1,10-Days,4,failure,-2.9,92.201,-31.4,yes,0.883,5076.2
35,blue-collar,married,basic.9y,no,no,no,Campaign-2,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.864,5228.1
27,admin.,single,university.degree,no,no,no,Campaign-1,3-Days,1,success,-1.8,92.893,-46.2,no,1.266,5099.1
34,technician,married,high.school,no,no,no,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.963,5228.1
36,blue-collar,married,basic.4y,no,no,yes,Campaign-1,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.12,5195.8
28,blue-collar,married,basic.9y,unknown,no,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.86,5191
32,admin.,married,university.degree,no,yes,yes,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
49,blue-collar,divorced,basic.6y,unknown,no,no,Campaign-3,999-Days,0,nonexistent,1.4,93.918,-42.7,yes,4.962,5228.1
55,admin.,married,basic.9y,no,yes,yes,Campaign-2,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.076,5195.8
50,technician,married,high.school,no,yes,no,Campaign-1,999-Days,1,failure,-3,92.713,-33,yes,0.717,5023.5
37,admin.,single,university.degree,no,no,no,Campaign-4,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.334,5099.1
35,blue-collar,divorced,basic.9y,no,unknown,unknown,Campaign-3,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.96,5228.1
58,unknown,married,basic.9y,no,yes,no,Campaign-1,999-Days,1,failure,-3,92.713,-33,yes,0.72,5023.5
32,entrepreneur,married,university.degree,no,no,no,Campaign-5,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.965,5228.1
35,retired,single,basic.9y,unknown,yes,yes,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
35,technician,single,professional.course,no,yes,no,Campaign-4,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.244,5099.1
26,admin.,single,high.school,unknown,no,no,Campaign-3,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.266,5099.1
47,blue-collar,married,professional.course,no,yes,no,Campaign-4,999-Days,1,failure,-1.8,93.075,-47.1,no,1.423,5099.1
29,blue-collar,single,basic.9y,no,no,no,Campaign-1,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.281,5099.1
37,entrepreneur,single,basic.9y,no,yes,no,Campaign-1,2-Days,1,success,-1.8,92.893,-46.2,no,1.266,5099.1
32,technician,single,high.school,no,no,no,Campaign-11,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.963,5228.1
46,services,married,high.school,no,yes,no,Campaign-2,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.96,5228.1
36,services,married,high.school,no,no,yes,Campaign-5,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.859,5191
35,admin.,married,university.degree,no,no,no,Campaign-4,999-Days,0,nonexistent,-2.9,92.963,-40.8,yes,1.26,5076.2
31,self-employed,married,university.degree,no,yes,no,Campaign-2,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.962,5228.1
29,admin.,single,university.degree,no,no,no,Campaign-2,999-Days,0,nonexistent,1.4,93.444,-36.1,yes,4.965,5228.1
46,housemaid,married,basic.4y,unknown,no,no,Campaign-2,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.963,5228.1
85,housemaid,divorced,basic.4y,unknown,yes,no,Campaign-2,999-Days,0,nonexistent,-3.4,92.431,-26.9,no,0.739,5017.5
29,technician,single,basic.9y,no,no,no,Campaign-1,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.266,5099.1
31,management,single,university.degree,no,yes,no,Campaign-2,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.266,5099.1
34,blue-collar,married,basic.4y,no,yes,no,Campaign-1,999-Days,\,nonexistent,1.4,93.918,-42.7,no,4.958,5228.1
29,technician,single,professional.course,no,yes,yes,Campaign-1,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.021,5195.8
46,admin.,single,university.degree,no,yes,yes,Campaign-7,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.961,5228.1
29,blue-collar,divorced,high.school,no,no,no,Campaign-1,999-Days,0,nonexistent,-1.8,92.893,-46.2,yes,1.25,5099.1
54,blue-collar,single,basic.4y,no,no,no,Campaign-3,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.86,5191
26,management,single,university.degree,no,yes,no,Campaign-5,999-Days,0,nonexistent,-1.1,94.767,-50.8,no,1.039,4963.6
27,admin.,married,professional.course,no,yes,no,Campaign-1,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.266,5099.1
57,management,married,basic.4y,unknown,yes,no,Campaign-5,999-Days,1,failure,-1.8,92.893,-46.2,no,1.25,5099.1
32,technician,single,university.degree,no,yes,no,Campaign-5,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.965,5228.1
35,services,married,high.school,no,yes,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.856,5191
32,blue-collar,single,high.school,no,unknown,unknown,Campaign-2,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.12,5195.8
59,retired,married,basic.9y,no,no,no,Campaign-4,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.962,5228.1
29,blue-collar,married,basic.9y,no,yes,no,Campaign-1,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.327,5099.1
37,admin.,married,high.school,no,no,yes,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.86,5191
40,admin.,married,high.school,unknown,no,no,Campaign-5,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.961,5228.1
55,admin.,married,professional.course,no,yes,yes,Campaign-1,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.968,5228.1
33,housemaid,single,university.degree,unknown,yes,no,Campaign-3,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.967,5228.1
36,admin.,single,high.school,no,no,no,Campaign-3,999-Days,0,nonexistent,-1.8,93.075,-47.1,no,1.405,5099.1
59,admin.,married,high.school,no,no,no,Campaign-4,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.96,5228.1
34,blue-collar,single,basic.9y,no,no,no,Campaign-3,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.266,5099.1
30,self-employed,married,professional.course,no,no,no,Campaign-2,999-Days,1,failure,-1.8,92.893,-46.2,no,1.291,5099.1
29,admin.,married,high.school,no,no,no,Campaign-7,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.958,5228.1
34,blue-collar,single,basic.9y,no,no,no,Campaign-2,999-Days,1,failure,-1.8,92.893,-46.2,no,1.299,5099.1
47,blue-collar,single,basic.4y,unknown,yes,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.856,5191
41,entrepreneur,married,basic.4y,no,yes,no,Campaign-2,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.959,5228.1
30,admin.,single,university.degree,no,yes,no,Campaign-1,999-Days,0,nonexistent,-2.9,92.963,-40.8,no,1.26,5076.2
33,admin.,married,high.school,unknown,yes,no,Campaign-1,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.963,5228.1
33,unemployed,single,unknown,no,no,no,Campaign-6,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.961,5228.1
33,services,married,high.school,no,unknown,unknown,Campaign-1,999-Days,1,failure,-1.8,92.893,-46.2,no,1.25,5099.1
59,retired,married,basic.4y,no,yes,yes,Campaign-1,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.964,5228.1
29,services,married,basic.9y,no,yes,no,Campaign-3,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
36,admin.,married,high.school,no,no,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.856,5191
41,admin.,single,unknown,unknown,yes,no,Campaign-2,999-Days,0,nonexistent,-1.8,93.075,-47.1,no,1.405,5099.1
55,technician,married,basic.9y,unknown,no,no,Campaign-1,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.865,5228.1
39,entrepreneur,married,professional.course,no,yes,no,Campaign-2,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.076,5195.8
48,services,married,basic.6y,no,no,no,Campaign-6,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.963,5228.1
56,admin.,married,university.degree,no,yes,no,Campaign-5,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.957,5228.1
63,technician,married,unknown,no,yes,no,Campaign-1,999-Days,0,nonexistent,-2.9,92.201,-31.4,no,0.838,5076.2
50,self-employed,married,basic.9y,unknown,no,no,Campaign-1,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.266,5099.1
42,blue-collar,married,basic.6y,unknown,yes,no,Campaign-3,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
43,unemployed,married,university.degree,unknown,no,no,Campaign-1,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.865,5228.1
32,admin.,married,university.degree,no,yes,yes,Campaign-1,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.076,5195.8
28,blue-collar,single,basic.9y,no,no,no,Campaign-1,999-Days,0,nonexistent,-1.8,93.075,-47.1,no,1.392,5099.1
26,blue-collar,married,professional.course,no,yes,no,Campaign-2,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.266,5099.1
24,admin.,single,high.school,unknown,yes,no,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.958,5228.1
38,blue-collar,divorced,unknown,no,no,no,Campaign-1,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.967,5228.1
30,services,married,high.school,unknown,yes,no,Campaign-1,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.076,5195.8
29,blue-collar,single,basic.4y,no,yes,no,Campaign-9,999-Days,1,failure,-1.8,92.893,-46.2,no,1.25,5099.1
56,management,married,university.degree,no,no,no,Campaign-2,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.961,5228.1
36,blue-collar,single,basic.9y,no,yes,yes,Campaign-3,999-Days,0,nonexistent,1.4,94.465,-41.8,yes,4.955,5228.1
33,admin.,married,high.school,unknown,yes,no,Campaign-4,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.961,5228.1
47,services,married,unknown,no,no,no,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.856,5191
50,housemaid,married,basic.4y,unknown,no,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
41,services,married,basic.9y,no,no,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.856,5191
54,entrepreneur,divorced,unknown,no,no,yes,Campaign-2,999-Days,1,failure,-1.8,93.075,-47.1,no,1.41,5099.1
32,blue-collar,married,basic.9y,no,unknown,unknown,Campaign-3,999-Days,0,nonexistent,-1.8,93.075,-47.1,no,1.479,5099.1
38,admin.,single,university.degree,no,no,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
34,management,single,high.school,no,yes,yes,Campaign-2,6-Days,1,success,-0.1,93.2,-42,no,4.12,5195.8
34,blue-collar,married,basic.9y,no,no,no,Campaign-3,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.291,5099.1
55,admin.,married,unknown,no,yes,yes,Campaign-3,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.076,5195.8
31,self-employed,married,university.degree,no,no,no,Campaign-2,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.966,5228.1
43,technician,married,professional.course,no,yes,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
59,unemployed,married,basic.4y,unknown,yes,no,Campaign-9,999-Days,0,nonexistent,1.4,93.918,-42.7,yes,4.962,5228.1
53,technician,married,university.degree,no,unknown,unknown,Campaign-2,999-Days,2,failure,-1.8,93.749,-34.6,yes,0.64,5008.7
56,unemployed,married,professional.course,no,no,no,Campaign-1,999-Days,2,failure,-3.4,92.379,-29.8,no,0.762,5017.5
32,entrepreneur,married,basic.9y,unknown,yes,no,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.962,5228.1
36,blue-collar,married,basic.9y,unknown,yes,no,Campaign-3,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.958,5228.1
42,blue-collar,married,basic.9y,no,no,no,Campaign-5,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
29,admin.,married,university.degree,no,yes,no,Campaign-2,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.965,5228.1
33,services,married,high.school,unknown,no,no,Campaign-6,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.076,5195.8
56,technician,married,unknown,no,no,no,Campaign-2,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.967,5228.1
31,entrepreneur,divorced,high.school,no,yes,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
34,management,married,high.school,no,yes,no,Campaign-3,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.12,5195.8
33,blue-collar,married,basic.4y,no,yes,no,Campaign-7,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.959,5228.1
23,housemaid,single,basic.4y,no,no,yes,Campaign-6,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.266,5099.1
26,services,single,high.school,unknown,yes,yes,Campaign-3,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.957,5228.1
55,management,married,university.degree,no,no,no,Campaign-6,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.965,5228.1
47,services,divorced,basic.4y,no,yes,no,Campaign-6,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.959,5228.1
36,blue-collar,married,professional.course,unknown,yes,no,Campaign-5,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.959,5228.1
33,blue-collar,married,basic.6y,unknown,yes,yes,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.855,5191
60,retired,married,basic.4y,unknown,yes,no,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
49,entrepreneur,married,university.degree,no,yes,no,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.864,5191
35,admin.,married,high.school,unknown,unknown,unknown,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.859,5191
47,admin.,divorced,high.school,no,no,no,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.96,5228.1
30,blue-collar,single,basic.9y,no,no,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
27,blue-collar,single,basic.9y,no,no,yes,Campaign-2,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.866,5228.1
36,admin.,single,high.school,no,no,no,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.961,5228.1
46,services,divorced,high.school,no,no,no,Campaign-3,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.299,5099.1
30,entrepreneur,divorced,basic.6y,no,no,yes,Campaign-1,999-Days,1,failure,-1.8,92.893,-46.2,no,1.327,5099.1
88,retired,divorced,basic.4y,no,yes,yes,Campaign-2,999-Days,0,nonexistent,-1.8,92.843,-50,no,1.663,5099.1
45,services,divorced,high.school,unknown,no,no,Campaign-12,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
30,admin.,married,university.degree,no,yes,yes,Campaign-6,999-Days,0,nonexistent,-1.8,93.075,-47.1,no,1.483,5099.1
43,technician,single,basic.9y,no,yes,no,Campaign-2,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.967,5228.1
48,retired,married,basic.4y,unknown,yes,yes,Campaign-17,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.962,Bank
56,unemployed,divorced,university.degree,unknown,yes,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
42,technician,single,high.school,unknown,yes,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
30,technician,single,university.degree,no,yes,yes,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.962,5228.1
56,housemaid,divorced,basic.4y,unknown,yes,no,Campaign-5,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.961,5228.1
35,technician,married,high.school,no,unknown,unknown,Campaign-2,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.963,5228.1
39,services,single,high.school,unknown,no,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.86,5191
49,unemployed,married,high.school,no,yes,no,Campaign-1,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.354,5099.1
30,admin.,married,university.degree,no,yes,no,Campaign-2,999-Days,1,failure,-1.8,92.893,-46.2,no,1.313,5099.1
39,admin.,married,university.degree,no,no,no,Campaign-9,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.961,5228.1
32,technician,single,university.degree,no,yes,no,Campaign-2,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.962,5228.1
59,admin.,divorced,high.school,unknown,no,yes,Campaign-3,999-Days,0,nonexistent,1.4,93.918,-42.7,yes,4.962,5228.1
38,technician,married,high.school,no,unknown,unknown,Campaign-1,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.966,5228.1
49,technician,married,professional.course,no,yes,no,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.957,5228.1
28,admin.,married,high.school,no,unknown,unknown,Campaign-3,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.961,5228.1
39,technician,married,high.school,no,yes,no,Campaign-4,3-Days,1,success,-1.8,92.893,-46.2,no,1.291,5099.1
37,blue-collar,married,basic.6y,no,unknown,unknown,Campaign-1,999-Days,0,nonexistent,-3.4,92.431,-26.9,no,0.73,5017.5
51,services,married,basic.9y,no,yes,no,Campaign-3,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.959,5228.1
31,blue-collar,married,basic.4y,unknown,no,yes,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.859,5191
59,technician,divorced,basic.9y,no,yes,no,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.963,5228.1
46,admin.,divorced,university.degree,no,yes,no,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
36,blue-collar,married,basic.9y,unknown,no,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.856,5191
28,management,single,university.degree,no,no,no,Campaign-5,999-Days,0,nonexistent,1.4,94.465,-41.8,yes,4.958,5228.1
31,admin.,married,university.degree,no,yes,no,Campaign-4,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.86,5191
26,services,single,high.school,no,yes,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.856,5191
36,blue-collar,single,basic.9y,unknown,yes,no,Campaign-8,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.96,5228.1
50,entrepreneur,married,university.degree,no,yes,no,Campaign-3,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.076,5195.8
41,unemployed,married,basic.9y,no,yes,no,Campaign-1,999-Days,0,nonexistent,-1.8,93.075,-47.1,no,1.466,5099.1
50,self-employed,married,professional.course,no,no,no,Campaign-7,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.968,5228.1
32,blue-collar,single,high.school,no,no,yes,Campaign-3,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.281,5099.1
56,self-employed,married,university.degree,no,no,no,Campaign-3,999-Days,1,failure,-1.8,93.075,-47.1,no,1.405,5099.1
42,admin.,married,high.school,no,yes,no,Campaign-1,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.344,5099.1
38,technician,married,professional.course,unknown,no,no,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
36,admin.,single,university.degree,no,no,no,Campaign-5,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.244,5099.1
45,blue-collar,married,basic.6y,no,yes,no,Campaign-8,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.865,5228.1
52,retired,married,basic.4y,unknown,unknown,unknown,Campaign-4,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.962,5228.1
